YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2023-W26,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COM,10459782
2023-W26,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,MOD,10459782
2023-W26,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,MOD,10459782
2022-W38,EL,754083,0,0,7,0,0,3,0,0,0,0,0,EL,Age80+,JANSS,10459782
2022-W38,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10459782
2022-W38,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2022-W38,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2022-W38,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2022-W38,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2022-W38,EL,274955,0,0,0,0,15,90,745,195,0,0,0,EL,HCW,COMBA.1,10459782
2022-W38,EL,993883,0,0,0,0,10,178,6093,1816,0,0,0,EL,Age70_79,COMBA.1,10459782
2023-W26,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,MOD,10459782
2023-W26,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,MOD,10459782
2023-W26,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,MOD,10459782
2023-W26,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2023-W26,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10459782
2023-W26,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W39,EL,3069731,0,0,20,0,49,88,284,5,0,0,0,EL,1_Age60+,COM,10459782
2022-W39,EL,3366902,0,0,89,0,125,76,22,0,0,0,0,EL,Age25_49,COM,10459782
2021-W51,EL,1321765,0,0,0,0,0,14,0,0,0,0,0,EL,Age60_69,AZ,10678632
2021-W51,EL,754083,0,0,0,0,0,10,0,0,0,0,0,EL,Age80+,AZ,10678632
2021-W51,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10678632
2022-W13,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.4-,10459782
2022-W13,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.4-,10459782
2022-W13,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2022-W13,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10459782
2022-W14,EL,8711062,687960,0,1311,0,5154,40889,3978,4,1,0,0,EL,ALL,COM,10459782
2022-W14,EL,5641331,0,0,2086,0,5644,30897,390,2,0,0,0,EL,1_Age<60,COM,10459782
2022-W14,EL,3069731,0,0,279,0,1557,10278,3588,2,1,0,0,EL,1_Age60+,COM,10459782
2022-W14,EL,730902,0,0,253,0,866,6602,6,0,0,0,0,EL,Age18_24,COM,10459782
2021-W51,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10678632
2021-W51,EL,8711062,350400,0,6641,0,0,6597,0,1,0,0,0,EL,ALL,JANSS,10678632
2021-W51,EL,3069731,0,0,2483,0,0,1042,0,0,0,0,0,EL,1_Age60+,JANSS,10678632
2021-W51,EL,3366902,0,0,2502,0,0,3200,0,0,0,0,0,EL,Age25_49,JANSS,10678632
2021-W51,EL,1321765,0,0,523,0,0,591,0,0,0,0,0,EL,Age60_69,JANSS,10678632
2022-W14,EL,3069731,0,0,8,0,33,206,142,0,0,0,0,EL,1_Age60+,MOD,10459782
2022-W14,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2022-W14,EL,3366902,0,0,13,0,109,1466,7,0,0,0,0,EL,Age25_49,MOD,10459782
2022-W14,EL,1543527,0,0,3,0,34,420,7,0,0,0,0,EL,Age50_59,MOD,10459782
2022-W14,EL,993883,0,0,1,0,8,57,64,0,0,0,0,EL,Age70_79,MOD,10459782
2022-W14,EL,754083,0,0,3,0,5,24,60,0,0,0,0,EL,Age80+,MOD,10459782
2022-W14,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2022-W14,EL,317000,0,0,0,0,0,5,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W14,EL,5641331,0,0,0,0,3,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2021-W51,EL,993883,0,0,341,0,0,185,0,0,0,0,0,EL,Age70_79,JANSS,10678632
2021-W51,EL,1748720,0,0,1,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10678632
2021-W51,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10678632
2021-W51,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10678632
2021-W51,EL,317000,0,0,1,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10678632
2021-W51,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10678632
2022-W14,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10459782
2022-W14,EL,8711062,0,0,444,0,0,2623,0,0,0,0,0,EL,ALL,JANSS,10459782
2022-W14,EL,274955,0,0,9,0,0,54,0,0,0,0,0,EL,HCW,JANSS,10459782
2022-W14,EL,3069731,0,0,59,0,0,497,0,0,0,0,0,EL,1_Age60+,JANSS,10459782
2022-W14,EL,3366902,0,0,228,0,0,1336,0,0,0,0,0,EL,Age25_49,JANSS,10459782
2022-W14,EL,993883,0,0,10,0,0,89,0,0,0,0,0,EL,Age70_79,JANSS,10459782
2022-W14,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2022-W14,EL,553606,0,0,1,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2021-W51,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10678632
2021-W51,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10678632
2021-W51,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,NVXD,10678632
2021-W51,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10678632
2021-W51,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10678632
2022-W14,EL,1543527,0,0,58,0,122,0,0,0,0,0,0,EL,Age50_59,NVXD,10459782
2022-W14,EL,754083,0,0,11,0,28,0,0,0,0,0,0,EL,Age80+,NVXD,10459782
2022-W14,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10459782
2022-W14,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.1,10459782
2022-W14,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.1,10459782
2022-W09,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2022-W09,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.4-,10459782
2022-W09,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10459782
2022-W10,EL,5641331,0,0,4879,0,13592,38486,289,0,0,0,0,EL,1_Age<60,COM,10459782
2022-W10,EL,730902,0,0,589,0,1820,8476,4,0,0,0,0,EL,Age18_24,COM,10459782
2022-W10,EL,1321765,0,0,380,0,996,3796,185,0,0,0,0,EL,Age60_69,COM,10459782
2022-W10,EL,1748720,0,0,2445,0,6129,248,0,0,0,0,0,EL,Age<18,COM,10459782
2023-W20,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2023-W20,EL,274955,0,0,0,0,3,0,2,7,1,0,0,EL,HCW,COMBA.4-,10459782
2023-W20,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2023-W20,EL,1543527,0,0,1,0,1,0,15,17,1,0,0,EL,Age50_59,COMBA.4-,10459782
2022-W10,EL,317000,0,0,0,0,1,3,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W10,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2022-W10,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2022-W10,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2022-W10,EL,8711062,0,0,723,0,0,5335,1,0,0,0,0,EL,ALL,JANSS,10459782
2022-W10,EL,3069731,0,0,160,0,0,1200,1,0,0,0,0,EL,1_Age60+,JANSS,10459782
2022-W10,EL,3366902,0,0,351,0,0,2610,0,0,0,0,0,EL,Age25_49,JANSS,10459782
2022-W10,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2022-W10,EL,274955,0,0,92,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10459782
2022-W10,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10459782
2023-W21,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,MOD,10459782
2023-W21,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,AZ,10459782
2023-W21,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2023-W21,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2023-W21,EL,8711062,0,0,6,0,0,0,0,0,0,0,0,EL,ALL,JANSS,10459782
2022-W10,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10459782
2022-W10,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2022-W10,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W10,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10459782
2022-W10,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10459782
2022-W10,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10459782
2022-W11,EL,5641331,0,0,4473,0,11791,45581,351,0,0,0,0,EL,1_Age<60,COM,10459782
2022-W11,EL,730902,0,0,634,0,1992,10633,3,0,0,0,0,EL,Age18_24,COM,10459782
2022-W11,EL,511958,0,0,686,0,1788,0,0,0,0,0,0,EL,Age5_9,COM,10459782
2023-W21,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,JANSS,10459782
2023-W21,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2023-W21,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10459782
2023-W21,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2023-W21,EL,3366902,0,0,6,0,23,0,25,15,3,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W11,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10459782
2022-W11,EL,1543527,0,0,0,0,1,0,0,0,0,0,0,EL,Age50_59,AZ,10459782
2022-W11,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2022-W11,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2022-W11,EL,730902,0,0,136,0,0,661,0,0,0,0,0,EL,Age18_24,JANSS,10459782
2022-W11,EL,1321765,0,0,41,0,0,407,0,0,0,0,0,EL,Age60_69,JANSS,10459782
2022-W11,EL,1748720,0,0,1,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10459782
2022-W11,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2022-W11,EL,274955,0,0,62,0,3,0,0,0,0,0,0,EL,HCW,NVXD,10459782
2023-W21,EL,993883,0,0,4,0,3,0,7,28,3,0,0,EL,Age70_79,COMBA.4-,10459782
2023-W21,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10459782
2023-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10459782
2023-W22,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,AZ,10459782
2023-W22,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2022-W11,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10459782
2022-W11,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10459782
2022-W11,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W11,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10459782
2022-W11,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10459782
2022-W12,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COM,10459782
2022-W12,EL,1543527,0,0,282,0,824,5347,136,0,0,0,0,EL,Age50_59,COM,10459782
2022-W12,EL,754083,0,0,277,0,1214,1973,163,0,0,0,0,EL,Age80+,COM,10459782
2022-W12,EL,511958,0,0,502,0,1175,0,0,0,0,0,0,EL,Age5_9,COM,10459782
2023-W22,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2023-W22,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2023-W22,EL,8711062,0,0,39,0,21,0,71,130,22,0,0,EL,ALL,COMBA.4-,10459782
2023-W22,EL,3069731,0,0,15,0,7,0,44,96,14,0,0,EL,1_Age60+,COMBA.4-,10459782
2023-W22,EL,3366902,0,0,13,0,8,0,17,16,7,0,0,EL,Age25_49,COMBA.4-,10459782
2023-W22,EL,993883,0,0,4,0,2,0,10,29,5,0,0,EL,Age70_79,COMBA.4-,10459782
2023-W23,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,AZ,10459782
2023-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10459782
2023-W23,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10459782
2023-W23,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10459782
2023-W23,EL,5641331,0,0,1,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10459782
2023-W23,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10459782
2023-W23,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2023-W23,EL,8711062,0,0,15,0,11,0,54,101,18,0,0,EL,ALL,COMBA.4-,10459782
2023-W23,EL,3069731,0,0,8,0,5,0,25,70,14,0,0,EL,1_Age60+,COMBA.4-,10459782
2023-W23,EL,1748720,0,0,9,0,8,0,0,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2023-W24,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,AZ,10459782
2023-W24,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10459782
2023-W24,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10459782
2023-W24,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10459782
2023-W24,EL,5641331,0,0,11,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10459782
2023-W24,EL,754083,0,0,2,0,0,0,0,0,0,0,0,EL,Age80+,JANSS,10459782
2023-W24,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10459782
2023-W24,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10459782
2023-W24,EL,5641331,0,0,18,0,34,0,47,25,0,0,0,EL,1_Age<60,COMBA.4-,10459782
2023-W24,EL,730902,0,0,5,0,17,0,1,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2023-W24,EL,1321765,0,0,1,0,0,0,15,16,1,0,0,EL,Age60_69,COMBA.4-,10459782
2023-W24,EL,1748720,0,0,4,0,9,0,0,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2023-W25,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,AZ,10459782
2023-W25,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,AZ,10459782
2023-W25,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10459782
2023-W25,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,JANSS,10459782
2023-W25,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2023-W25,EL,1543527,0,0,2,0,0,0,0,0,0,0,0,EL,Age50_59,JANSS,10459782
2023-W25,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,JANSS,10459782
2023-W25,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10459782
2023-W25,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2021-W37,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.1,10678632
2022-W48,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2022-W48,EL,5641331,0,0,1,0,148,1231,7196,1002,0,0,0,EL,1_Age<60,COMBA.4-,10459782
2022-W48,EL,730902,0,0,1,0,38,154,26,2,0,0,0,EL,Age18_24,COMBA.4-,10459782
2022-W48,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2022-W49,EL,8711062,0,0,52,0,55,3,6,0,0,0,0,EL,ALL,COM,10459782
2022-W49,EL,3069731,0,0,15,0,14,0,5,0,0,0,0,EL,1_Age60+,COM,10459782
2022-W49,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2021-W37,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2022-W49,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2022-W49,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10459782
2022-W49,EL,274955,0,0,0,0,0,1,0,0,0,0,0,EL,HCW,JANSS,10459782
2022-W49,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2022-W49,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2022-W49,EL,317000,0,0,1,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2022-W49,EL,5641331,0,0,11,0,12,16,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2022-W49,EL,730902,0,0,3,0,3,2,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2022-W49,EL,1321765,0,0,1,0,0,1,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2022-W49,EL,8711062,0,0,0,0,0,2,4,2,0,0,0,EL,ALL,COMBA.1,10459782
2022-W49,EL,3069731,0,0,0,0,0,0,0,1,0,0,0,EL,1_Age60+,COMBA.1,10459782
2022-W49,EL,3366902,0,0,0,0,0,2,1,1,0,0,0,EL,Age25_49,COMBA.1,10459782
2022-W49,EL,993883,0,0,0,0,0,0,0,1,0,0,0,EL,Age70_79,COMBA.1,10459782
2022-W49,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2022-W49,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2022-W49,EL,1543527,0,0,0,0,20,270,3911,676,0,0,0,EL,Age50_59,COMBA.4-,10459782
2021-W37,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.1,10678632
2022-W49,EL,754083,0,0,1,0,17,293,3955,3045,0,0,0,EL,Age80+,COMBA.4-,10459782
2022-W49,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2022-W50,EL,8711062,0,0,86,0,119,12,9,5,1,0,0,EL,ALL,COM,10459782
2022-W50,EL,1321765,0,0,7,0,6,1,2,1,0,0,0,EL,Age60_69,COM,10459782
2022-W50,EL,1748720,0,0,29,0,57,2,0,0,0,0,0,EL,Age<18,COM,10459782
2022-W50,EL,553606,0,0,6,0,21,0,0,0,0,0,0,EL,Age10_14,COM,10459782
2022-W50,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,MOD,10459782
2022-W50,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2022-W50,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,MOD,10459782
2022-W50,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W50,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2022-W50,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2022-W50,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2022-W50,EL,3069731,0,0,2,0,0,1,0,0,0,0,0,EL,1_Age60+,JANSS,10459782
2022-W50,EL,3366902,0,0,2,0,0,1,0,0,0,0,0,EL,Age25_49,JANSS,10459782
2022-W50,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2022-W50,EL,274955,0,0,0,0,5,50,829,259,0,0,0,EL,HCW,COMBA.4-,10459782
2022-W50,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2022-W50,EL,1543527,0,0,0,0,15,214,3448,696,2,0,0,EL,Age50_59,COMBA.4-,10459782
2022-W50,EL,754083,0,0,0,0,13,232,3491,2819,0,0,0,EL,Age80+,COMBA.4-,10459782
2022-W51,EL,5641331,0,0,46,0,74,4,1,0,0,0,0,EL,1_Age<60,COM,10459782
2022-W51,EL,730902,0,0,8,0,4,0,0,0,0,0,0,EL,Age18_24,COM,10459782
2022-W51,EL,5641331,0,0,0,0,1,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2022-W51,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2022-W51,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2022-W51,EL,8711062,0,0,71,0,0,30,0,1,0,0,0,EL,ALL,JANSS,10459782
2021-W37,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10678632
2021-W20,EL,730902,0,0,16,0,95,1,0,0,0,0,0,EL,Age18_24,AZ,10678632
2021-W20,EL,1543527,0,0,4136,0,139,1,0,0,0,0,0,EL,Age50_59,AZ,10678632
2021-W20,EL,1321765,0,0,1252,0,51959,2,1,0,0,0,0,EL,Age60_69,AZ,10678632
2021-W20,EL,754083,0,0,289,0,304,0,0,0,0,0,0,EL,Age80+,AZ,10678632
2021-W20,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10678632
2021-W20,EL,8711062,38400,0,30874,0,0,0,0,0,0,0,0,EL,ALL,JANSS,10678632
2021-W20,EL,3069731,0,0,3574,0,0,0,0,0,0,0,0,EL,1_Age60+,JANSS,10678632
2021-W20,EL,730902,0,0,665,0,0,0,0,0,0,0,0,EL,Age18_24,JANSS,10678632
2021-W20,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10678632
2021-W20,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10678632
2021-W20,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10678632
2021-W20,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10678632
2021-W20,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10678632
2021-W20,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10678632
2021-W20,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10678632
2021-W20,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10678632
2021-W20,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.4-,10678632
2021-W20,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10678632
2021-W21,EL,1321765,0,0,86586,0,19366,2,0,0,0,0,0,EL,Age60_69,COM,10678632
2021-W21,EL,754083,0,0,8739,0,2366,0,0,0,0,0,0,EL,Age80+,COM,10678632
2021-W21,EL,1748720,0,0,121,0,18,0,0,0,0,0,0,EL,Age<18,COM,10678632
2021-W21,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COM,10678632
2021-W21,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10678632
2021-W21,EL,1543527,0,0,2617,0,213,0,0,0,0,0,0,EL,Age50_59,AZ,10678632
2021-W21,EL,754083,0,0,181,0,414,0,0,0,0,0,0,EL,Age80+,AZ,10678632
2021-W21,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2021-W21,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10678632
2021-W21,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10678632
2021-W21,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10678632
2021-W21,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10678632
2021-W21,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10678632
2021-W21,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10678632
2021-W21,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10678632
2021-W22,EL,754083,0,0,8023,0,3477,3,0,0,0,0,0,EL,Age80+,COM,10678632
2021-W22,EL,511958,0,0,0,0,1,0,0,0,0,0,0,EL,Age5_9,COM,10678632
2021-W22,EL,317000,0,0,44,0,28,0,0,0,0,0,0,EL,Age15_17,COM,10678632
2021-W38,EL,730902,0,0,2052,0,0,0,0,0,0,0,0,EL,Age18_24,JANSS,10678632
2021-W38,EL,1543527,0,0,886,0,0,0,0,0,0,0,0,EL,Age50_59,JANSS,10678632
2021-W38,EL,1321765,0,0,423,0,0,1,0,0,0,0,0,EL,Age60_69,JANSS,10678632
2021-W38,EL,754083,0,0,890,0,0,1,0,0,0,0,0,EL,Age80+,JANSS,10678632
2021-W38,EL,1748720,0,0,1,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10678632
2021-W38,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10678632
